,beeID,cohort,DOB,jdate_birth,round,colony
80,2305,orange,16 july 2018,18197,0,c6
81,2306,orange,16 july 2018,18197,0,c6
82,2307,orange,16 july 2018,18197,0,c6
83,2308,orange,16 july 2018,18197,0,c6
84,2309,orange,16 july 2018,18197,0,c6
85,2310,orange,16 july 2018,18197,0,c6
86,2311,orange,16 july 2018,18197,0,c6
87,2312,orange,16 july 2018,18197,0,c6
88,2313,orange,16 july 2018,18197,0,c6
89,2314,orange,16 july 2018,18197,0,c6
90,2315,orange,16 july 2018,18197,0,c6
91,2316,orange,16 july 2018,18197,0,c6
92,2317,orange,16 july 2018,18197,0,c6
93,2318,orange,16 july 2018,18197,0,c6
94,2319,orange,16 july 2018,18197,0,c6
95,2320,orange,16 july 2018,18197,0,c6
96,2321,orange,16 july 2018,18197,0,c6
97,2322,orange,16 july 2018,18197,0,c6
98,2323,orange,16 july 2018,18197,0,c6
99,2324,orange,16 july 2018,18197,0,c6
100,2325,orange,16 july 2018,18197,0,c6
101,2326,orange,16 july 2018,18197,0,c6
102,2327,orange,16 july 2018,18197,0,c6
103,2328,orange,16 july 2018,18197,0,c6
104,2329,orange,16 july 2018,18197,0,c6
105,2330,orange,16 july 2018,18197,0,c6
106,2331,orange,16 july 2018,18197,0,c6
107,2332,orange,16 july 2018,18197,0,c6
108,2333,orange,16 july 2018,18197,0,c6
109,2334,orange,16 july 2018,18197,0,c6
110,2335,orange,16 july 2018,18197,0,c6
111,2336,orange,16 july 2018,18197,0,c6
112,2337,orange,16 july 2018,18197,0,c6
113,2338,orange,16 july 2018,18197,0,c6
114,2339,orange,16 july 2018,18197,0,c6
115,2340,orange,16 july 2018,18197,0,c6
116,2341,orange,16 july 2018,18197,0,c6
117,2342,orange,16 july 2018,18197,0,c6
118,2343,orange,16 july 2018,18197,0,c6
119,2344,orange,16 july 2018,18197,0,c6
120,2345,orange,16 july 2018,18197,0,c6
121,2346,orange,16 july 2018,18197,0,c6
122,2347,orange,16 july 2018,18197,0,c6
123,2348,orange,16 july 2018,18197,0,c6
124,2349,orange,16 july 2018,18197,0,c6
125,2350,orange,16 july 2018,18197,0,c6
126,2351,orange,16 july 2018,18197,0,c6
127,2352,orange,16 july 2018,18197,0,c6
128,2353,orange,16 july 2018,18197,0,c6
129,2354,orange,16 july 2018,18197,0,c6
130,2355,orange,16 july 2018,18197,0,c6
131,2356,orange,16 july 2018,18197,0,c6
132,2357,orange,16 july 2018,18197,0,c6
133,2358,orange,16 july 2018,18197,0,c6
134,2359,orange,16 july 2018,18197,0,c6
135,2360,orange,16 july 2018,18197,0,c6
136,2361,orange,16 july 2018,18197,0,c6
137,2362,orange,16 july 2018,18197,0,c6
138,2363,orange,16 july 2018,18197,0,c6
139,2364,orange,16 july 2018,18197,0,c6
140,2365,orange,16 july 2018,18197,0,c6
141,2366,orange,16 july 2018,18197,0,c6
142,2367,orange,16 july 2018,18197,0,c6
143,2368,orange,16 july 2018,18197,0,c6
144,2369,orange,16 july 2018,18197,0,c6
145,2370,orange,16 july 2018,18197,0,c6
146,2371,orange,16 july 2018,18197,0,c6
147,2372,orange,16 july 2018,18197,0,c6
148,2373,orange,16 july 2018,18197,0,c6
149,2374,orange,16 july 2018,18197,0,c6
150,2375,orange,16 july 2018,18197,0,c6
151,2376,orange,16 july 2018,18197,0,c6
152,2377,orange,16 july 2018,18197,0,c6
153,2378,orange,16 july 2018,18197,0,c6
154,2379,orange,16 july 2018,18197,0,c6
155,2380,orange,16 july 2018,18197,0,c6
156,2381,orange,16 july 2018,18197,0,c6
157,2382,orange,16 july 2018,18197,0,c6
158,2383,orange,16 july 2018,18197,0,c6
159,2384,orange,16 july 2018,18197,0,c6
160,2385,orange,16 july 2018,18197,0,c6
161,2386,orange,16 july 2018,18197,0,c6
162,2387,orange,16 july 2018,18197,0,c6
163,2388,orange,16 july 2018,18197,0,c6
164,2389,orange,16 july 2018,18197,0,c6
165,2390,orange,16 july 2018,18197,0,c6
166,2391,orange,16 july 2018,18197,0,c6
167,2392,orange,16 july 2018,18197,0,c6
168,2393,orange,16 july 2018,18197,0,c6
169,2394,orange,16 july 2018,18197,0,c6
170,2395,orange,16 july 2018,18197,0,c6
171,2396,orange,16 july 2018,18197,0,c6
172,2397,orange,16 july 2018,18197,0,c6
173,2398,orange,16 july 2018,18197,0,c6
174,2399,orange,16 july 2018,18197,0,c6
175,2400,orange,16 july 2018,18197,0,c6
176,2401,orange,16 july 2018,18197,0,c6
177,2402,orange,16 july 2018,18197,0,c6
178,2403,orange,16 july 2018,18197,0,c6
179,2404,orange,16 july 2018,18197,0,c6
180,2405,orange,16 july 2018,18197,0,c6
181,2406,orange,16 july 2018,18197,0,c6
182,2407,orange,16 july 2018,18197,0,c6
183,2408,orange,16 july 2018,18197,0,c6
184,2409,orange,16 july 2018,18197,0,c6
185,2410,orange,16 july 2018,18197,0,c6
186,2411,orange,16 july 2018,18197,0,c6
187,2412,orange,16 july 2018,18197,0,c6
188,2413,orange,16 july 2018,18197,0,c6
189,2414,orange,16 july 2018,18197,0,c6
190,2415,orange,16 july 2018,18197,0,c6
191,2416,orange,16 july 2018,18197,0,c6
192,2417,orange,16 july 2018,18197,0,c6
193,2418,orange,16 july 2018,18197,0,c6
194,2419,orange,16 july 2018,18197,0,c6
195,2420,orange,16 july 2018,18197,0,c6
196,2421,orange,16 july 2018,18197,0,c6
197,2422,orange,16 july 2018,18197,0,c6
198,2423,orange,16 july 2018,18197,0,c6
199,2424,orange,16 july 2018,18197,0,c6
200,2425,orange,16 july 2018,18197,0,c6
201,2426,orange,16 july 2018,18197,0,c6
202,2427,orange,16 july 2018,18197,0,c6
203,2428,orange,16 july 2018,18197,0,c6
204,2429,orange,16 july 2018,18197,0,c6
205,2430,orange,16 july 2018,18197,0,c6
206,2431,orange,16 july 2018,18197,0,c6
207,2432,orange,16 july 2018,18197,0,c6
208,2433,orange,16 july 2018,18197,0,c6
209,2434,orange,16 july 2018,18197,0,c6
210,2435,orange,16 july 2018,18197,0,c6
211,2436,orange,16 july 2018,18197,0,c6
212,2437,orange,16 july 2018,18197,0,c6
213,2438,orange,16 july 2018,18197,0,c6
214,2439,orange,16 july 2018,18197,0,c6
215,2440,orange,16 july 2018,18197,0,c6
216,2441,orange,16 july 2018,18197,0,c6
217,2442,orange,16 july 2018,18197,0,c6
218,2443,orange,16 july 2018,18197,0,c6
219,2444,orange,16 july 2018,18197,0,c6
220,2445,orange,16 july 2018,18197,0,c6
221,2446,orange,16 july 2018,18197,0,c6
222,2447,orange,16 july 2018,18197,0,c6
223,2448,orange,16 july 2018,18197,0,c6
224,2449,orange,16 july 2018,18197,0,c6
225,2450,orange,16 july 2018,18197,0,c6
226,2451,orange,16 july 2018,18197,0,c6
227,2452,orange,16 july 2018,18197,0,c6
228,2453,orange,16 july 2018,18197,0,c6
229,2454,orange,16 july 2018,18197,0,c6
230,2455,orange,16 july 2018,18197,0,c6
231,2456,orange,16 july 2018,18197,0,c6
232,2457,orange,16 july 2018,18197,0,c6
233,2458,orange,16 july 2018,18197,0,c6
234,2459,orange,16 july 2018,18197,0,c6
235,2460,orange,16 july 2018,18197,0,c6
236,2461,orange,16 july 2018,18197,0,c6
237,2462,orange,16 july 2018,18197,0,c6
238,2463,orange,16 july 2018,18197,0,c6
239,2464,orange,16 july 2018,18197,0,c6
240,2465,orange,16 july 2018,18197,0,c6
241,2466,orange,16 july 2018,18197,0,c6
242,2467,orange,16 july 2018,18197,0,c6
243,2468,orange,16 july 2018,18197,0,c6
244,2469,orange,16 july 2018,18197,0,c6
245,2470,orange,16 july 2018,18197,0,c6
246,2471,orange,16 july 2018,18197,0,c6
247,2472,orange,16 july 2018,18197,0,c6
248,2473,orange,16 july 2018,18197,0,c6
249,2474,orange,16 july 2018,18197,0,c6
250,2475,orange,16 july 2018,18197,0,c6
251,2476,orange,16 july 2018,18197,0,c6
252,2477,orange,16 july 2018,18197,0,c6
253,2478,orange,16 july 2018,18197,0,c6
254,2479,orange,16 july 2018,18197,0,c6
255,2480,orange,16 july 2018,18197,0,c6
256,2481,orange,16 july 2018,18197,0,c6
257,2482,orange,16 july 2018,18197,0,c6
258,2483,orange,16 july 2018,18197,0,c6
259,2484,orange,16 july 2018,18197,0,c6
260,2485,orange,16 july 2018,18197,0,c6
261,2486,orange,16 july 2018,18197,0,c6
262,2487,orange,16 july 2018,18197,0,c6
263,2488,orange,16 july 2018,18197,0,c6
264,2489,orange,16 july 2018,18197,0,c6
265,2490,orange,16 july 2018,18197,0,c6
266,2491,orange,16 july 2018,18197,0,c6
267,2492,orange,16 july 2018,18197,0,c6
268,2493,orange,16 july 2018,18197,0,c6
269,2494,orange,16 july 2018,18197,0,c6
270,2495,orange,16 july 2018,18197,0,c6
271,2496,orange,16 july 2018,18197,0,c6
272,2497,orange,16 july 2018,18197,0,c6
273,2498,orange,16 july 2018,18197,0,c6
274,2499,orange,16 july 2018,18197,0,c6
275,2500,orange,16 july 2018,18197,0,c6
276,2501,orange,16 july 2018,18197,0,c6
277,2502,orange,16 july 2018,18197,0,c6
278,2503,orange,16 july 2018,18197,0,c6
279,2504,orange,16 july 2018,18197,0,c6
280,2505,orange,16 july 2018,18197,0,c6
281,2506,orange,16 july 2018,18197,0,c6
282,2507,orange,16 july 2018,18197,0,c6
283,2508,orange,16 july 2018,18197,0,c6
284,2509,orange,16 july 2018,18197,0,c6
285,2510,orange,16 july 2018,18197,0,c6
286,2511,orange,16 july 2018,18197,0,c6
287,2512,orange,16 july 2018,18197,0,c6
288,2513,orange,16 july 2018,18197,0,c6
289,2514,orange,16 july 2018,18197,0,c6
290,2515,orange,16 july 2018,18197,0,c6
291,2516,orange,16 july 2018,18197,0,c6
292,2517,orange,16 july 2018,18197,0,c6
293,2518,orange,16 july 2018,18197,0,c6
294,2519,orange,16 july 2018,18197,0,c6
295,2520,orange,16 july 2018,18197,0,c6
296,2521,orange,16 july 2018,18197,0,c6
297,2522,orange,16 july 2018,18197,0,c6
298,2523,orange,16 july 2018,18197,0,c6
299,2524,orange,16 july 2018,18197,0,c6
300,2525,orange,16 july 2018,18197,0,c6
301,2526,orange,16 july 2018,18197,0,c6
302,2527,orange,16 july 2018,18197,0,c6
303,2528,orange,16 july 2018,18197,0,c6
304,2529,orange,16 july 2018,18197,0,c6
305,2530,orange,16 july 2018,18197,0,c6
306,2531,orange,16 july 2018,18197,0,c6
307,2532,orange,16 july 2018,18197,0,c6
308,2533,orange,16 july 2018,18197,0,c6
309,2534,orange,16 july 2018,18197,0,c6
310,2535,orange,16 july 2018,18197,0,c6
311,2536,orange,16 july 2018,18197,0,c6
312,2537,orange,16 july 2018,18197,0,c6
313,2538,orange,16 july 2018,18197,0,c6
314,2539,orange,16 july 2018,18197,0,c6
315,2540,orange,16 july 2018,18197,0,c6
316,2541,orange,16 july 2018,18197,0,c6
317,2542,orange,16 july 2018,18197,0,c6
318,2543,orange,16 july 2018,18197,0,c6
319,2544,orange,16 july 2018,18197,0,c6
320,2545,orange,16 july 2018,18197,0,c6
321,2546,orange,16 july 2018,18197,0,c6
322,2547,orange,16 july 2018,18197,0,c6
323,2548,orange,16 july 2018,18197,0,c6
324,2549,orange,16 july 2018,18197,0,c6
325,2550,orange,16 july 2018,18197,0,c6
326,2551,orange,16 july 2018,18197,0,c6
327,2552,orange,16 july 2018,18197,0,c6
328,2553,orange,16 july 2018,18197,0,c6
329,2554,orange,16 july 2018,18197,0,c6
330,2555,orange,16 july 2018,18197,0,c6
331,2556,orange,16 july 2018,18197,0,c6
332,2557,orange,16 july 2018,18197,0,c6
333,2558,orange,16 july 2018,18197,0,c6
334,2559,orange,16 july 2018,18197,0,c6
335,2560,orange,16 july 2018,18197,0,c6
336,2561,orange,16 july 2018,18197,0,c6
337,2562,orange,16 july 2018,18197,0,c6
338,2563,orange,16 july 2018,18197,0,c6
339,2564,orange,16 july 2018,18197,0,c6
340,2565,orange,16 july 2018,18197,0,c6
341,2566,orange,16 july 2018,18197,0,c6
342,2567,orange,16 july 2018,18197,0,c6
343,2568,orange,16 july 2018,18197,0,c6
344,2569,orange,16 july 2018,18197,0,c6
345,2570,orange,16 july 2018,18197,0,c6
346,2571,orange,16 july 2018,18197,0,c6
347,2572,orange,16 july 2018,18197,0,c6
348,2573,orange,16 july 2018,18197,0,c6
349,2574,orange,16 july 2018,18197,0,c6
350,2575,orange,16 july 2018,18197,0,c6
351,2576,orange,16 july 2018,18197,0,c6
352,2577,orange,16 july 2018,18197,0,c6
353,2578,orange,16 july 2018,18197,0,c6
354,2579,orange,16 july 2018,18197,0,c6
355,2580,orange,16 july 2018,18197,0,c6
356,2581,orange,16 july 2018,18197,0,c6
357,2582,orange,16 july 2018,18197,0,c6
358,2583,orange,16 july 2018,18197,0,c6
359,2584,orange,16 july 2018,18197,0,c6
360,2585,orange,16 july 2018,18197,0,c6
361,2586,orange,16 july 2018,18197,0,c6
362,2587,orange,16 july 2018,18197,0,c6
363,2588,orange,16 july 2018,18197,0,c6
364,2589,orange,16 july 2018,18197,0,c6
365,2590,orange,16 july 2018,18197,0,c6
366,2591,orange,16 july 2018,18197,0,c6
367,2592,orange,16 july 2018,18197,0,c6
368,2593,orange,16 july 2018,18197,0,c6
369,2594,orange,16 july 2018,18197,0,c6
370,2595,orange,16 july 2018,18197,0,c6
371,2596,orange,16 july 2018,18197,0,c6
372,2597,orange,16 july 2018,18197,0,c6
373,2598,orange,16 july 2018,18197,0,c6
374,2599,orange,16 july 2018,18197,0,c6
375,2600,orange,16 july 2018,18197,0,c6
376,2601,orange,16 july 2018,18197,0,c6
377,2602,orange,16 july 2018,18197,0,c6
378,2603,orange,16 july 2018,18197,0,c6
379,2604,orange,16 july 2018,18197,0,c6
380,2605,orange,16 july 2018,18197,0,c6
381,2606,orange,16 july 2018,18197,0,c6
382,2607,orange,16 july 2018,18197,0,c6
383,2608,orange,16 july 2018,18197,0,c6
384,2609,orange,16 july 2018,18197,0,c6
385,2610,orange,16 july 2018,18197,0,c6
386,2611,orange,16 july 2018,18197,0,c6
387,2612,orange,16 july 2018,18197,0,c6
388,2613,orange,16 july 2018,18197,0,c6
389,2614,orange,16 july 2018,18197,0,c6
390,2615,orange,16 july 2018,18197,0,c6
391,2616,orange,16 july 2018,18197,0,c6
392,2617,orange,16 july 2018,18197,0,c6
393,2618,orange,16 july 2018,18197,0,c6
394,2619,orange,16 july 2018,18197,0,c6
395,2620,orange,16 july 2018,18197,0,c6
396,2621,orange,16 july 2018,18197,0,c6
397,2622,orange,16 july 2018,18197,0,c6
398,2623,orange,16 july 2018,18197,0,c6
399,2655,orange,16 july 2018,18197,0,c6
0,2624,gold,21 july 2018,18202,0,c1
1,2625,gold,21 july 2018,18202,0,c1
2,2626,gold,21 july 2018,18202,0,c1
3,2627,gold,21 july 2018,18202,0,c1
4,2628,gold,21 july 2018,18202,0,c1
5,2629,gold,21 july 2018,18202,0,c1
6,2630,gold,21 july 2018,18202,0,c1
7,2631,gold,21 july 2018,18202,0,c1
8,2632,gold,21 july 2018,18202,0,c1
9,2633,gold,21 july 2018,18202,0,c1
10,2634,gold,21 july 2018,18202,0,c1
11,2635,gold,21 july 2018,18202,0,c1
12,2636,gold,21 july 2018,18202,0,c1
13,2637,gold,21 july 2018,18202,0,c1
14,2638,gold,21 july 2018,18202,0,c1
15,2639,gold,21 july 2018,18202,0,c1
16,2640,gold,21 july 2018,18202,0,c1
17,2641,gold,21 july 2018,18202,0,c1
18,2642,gold,21 july 2018,18202,0,c1
19,2643,gold,21 july 2018,18202,0,c1
20,2644,gold,21 july 2018,18202,0,c1
21,2645,gold,21 july 2018,18202,0,c1
22,2646,gold,21 july 2018,18202,0,c1
23,2647,gold,21 july 2018,18202,0,c1
24,2648,gold,21 july 2018,18202,0,c1
25,2649,gold,21 july 2018,18202,0,c1
26,2650,gold,21 july 2018,18202,0,c1
27,2651,gold,21 july 2018,18202,0,c1
28,2652,gold,21 july 2018,18202,0,c1
29,2653,gold,21 july 2018,18202,0,c1
30,2654,gold,21 july 2018,18202,0,c1
31,2656,gold,21 july 2018,18202,0,c1
32,2657,gold,21 july 2018,18202,0,c1
33,2658,gold,21 july 2018,18202,0,c1
34,2659,gold,21 july 2018,18202,0,c1
35,2660,gold,21 july 2018,18202,0,c1
36,2661,gold,21 july 2018,18202,0,c1
37,2662,gold,21 july 2018,18202,0,c1
38,2663,gold,21 july 2018,18202,0,c1
39,2664,gold,21 july 2018,18202,0,c1
40,2665,gold,21 july 2018,18202,0,c1
41,2666,gold,21 july 2018,18202,0,c1
42,2667,gold,21 july 2018,18202,0,c1
43,2668,gold,21 july 2018,18202,0,c1
44,2669,gold,21 july 2018,18202,0,c1
45,2670,gold,21 july 2018,18202,0,c1
46,2671,gold,21 july 2018,18202,0,c1
47,2672,gold,21 july 2018,18202,0,c1
48,2673,gold,21 july 2018,18202,0,c1
49,2674,gold,21 july 2018,18202,0,c1
50,2675,gold,21 july 2018,18202,0,c1
51,2676,gold,21 july 2018,18202,0,c1
52,2677,gold,21 july 2018,18202,0,c1
53,2678,gold,21 july 2018,18202,0,c1
54,2679,gold,21 july 2018,18202,0,c1
55,2680,gold,21 july 2018,18202,0,c1
56,2681,gold,21 july 2018,18202,0,c1
57,2682,gold,21 july 2018,18202,0,c1
58,2683,gold,21 july 2018,18202,0,c1
59,2684,gold,21 july 2018,18202,0,c1
60,2685,gold,21 july 2018,18202,0,c1
61,2686,gold,21 july 2018,18202,0,c1
62,2687,gold,21 july 2018,18202,0,c1
63,2688,gold,21 july 2018,18202,0,c1
64,2689,gold,21 july 2018,18202,0,c1
65,2690,gold,21 july 2018,18202,0,c1
66,2691,gold,21 july 2018,18202,0,c1
67,2692,gold,21 july 2018,18202,0,c1
68,2693,gold,21 july 2018,18202,0,c1
69,2694,gold,21 july 2018,18202,0,c1
70,2695,gold,21 july 2018,18202,0,c1
71,2696,gold,21 july 2018,18202,0,c1
72,2697,gold,21 july 2018,18202,0,c1
73,2698,gold,21 july 2018,18202,0,c1
74,2699,gold,21 july 2018,18202,0,c1
75,2700,gold,21 july 2018,18202,0,c1
76,2701,gold,21 july 2018,18202,0,c1
77,2702,gold,21 july 2018,18202,0,c1
78,2703,gold,21 july 2018,18202,0,c1
79,2704,gold,21 july 2018,18202,0,c1
80,2705,gold,21 july 2018,18202,0,c1
81,2706,gold,21 july 2018,18202,0,c1
82,2707,gold,21 july 2018,18202,0,c1
83,2708,gold,21 july 2018,18202,0,c1
84,2709,gold,21 july 2018,18202,0,c1
85,2710,gold,21 july 2018,18202,0,c1
86,2711,gold,21 july 2018,18202,0,c1
87,2712,gold,21 july 2018,18202,0,c1
88,2713,gold,21 july 2018,18202,0,c1
89,2714,gold,21 july 2018,18202,0,c1
90,2715,gold,21 july 2018,18202,0,c1
91,2716,gold,21 july 2018,18202,0,c1
92,2717,gold,21 july 2018,18202,0,c1
93,2718,gold,21 july 2018,18202,0,c1
94,2719,gold,21 july 2018,18202,0,c1
95,2720,gold,21 july 2018,18202,0,c1
96,2721,gold,21 july 2018,18202,0,c1
97,2722,gold,21 july 2018,18202,0,c1
98,2723,gold,21 july 2018,18202,0,c1
99,2724,gold,21 july 2018,18202,0,c1
100,2725,gold,21 july 2018,18202,0,c1
101,2726,gold,21 july 2018,18202,0,c1
102,2727,gold,21 july 2018,18202,0,c1
103,2728,gold,21 july 2018,18202,0,c1
104,2729,gold,21 july 2018,18202,0,c1
105,2730,gold,21 july 2018,18202,0,c1
106,2731,gold,21 july 2018,18202,0,c1
107,2732,gold,21 july 2018,18202,0,c1
108,2733,gold,21 july 2018,18202,0,c1
109,2734,gold,21 july 2018,18202,0,c1
110,2735,gold,21 july 2018,18202,0,c1
111,2736,gold,21 july 2018,18202,0,c1
112,2737,gold,21 july 2018,18202,0,c1
113,2738,gold,21 july 2018,18202,0,c1
114,2739,gold,21 july 2018,18202,0,c1
115,2740,gold,21 july 2018,18202,0,c1
116,2741,gold,21 july 2018,18202,0,c1
117,2742,gold,21 july 2018,18202,0,c1
118,2743,gold,21 july 2018,18202,0,c1
119,2744,gold,21 july 2018,18202,0,c1
120,2745,gold,21 july 2018,18202,0,c1
121,2746,gold,21 july 2018,18202,0,c1
122,2747,gold,21 july 2018,18202,0,c1
123,2748,gold,21 july 2018,18202,0,c1
124,2749,gold,21 july 2018,18202,0,c1
125,2750,gold,21 july 2018,18202,0,c1
126,2751,gold,21 july 2018,18202,0,c1
127,2752,gold,21 july 2018,18202,0,c1
128,2753,gold,21 july 2018,18202,0,c1
129,2754,gold,21 july 2018,18202,0,c1
130,2755,gold,21 july 2018,18202,0,c1
131,2756,gold,21 july 2018,18202,0,c1
132,2757,gold,21 july 2018,18202,0,c1
133,2758,gold,21 july 2018,18202,0,c1
134,2759,gold,21 july 2018,18202,0,c1
135,2760,gold,21 july 2018,18202,0,c1
136,2761,gold,21 july 2018,18202,0,c1
137,2762,gold,21 july 2018,18202,0,c1
138,2763,gold,21 july 2018,18202,0,c1
139,2764,gold,21 july 2018,18202,0,c1
140,2765,gold,21 july 2018,18202,0,c1
141,2766,gold,21 july 2018,18202,0,c1
142,2767,gold,21 july 2018,18202,0,c1
143,2768,gold,21 july 2018,18202,0,c1
144,2769,gold,21 july 2018,18202,0,c1
145,2770,gold,21 july 2018,18202,0,c1
146,2771,gold,21 july 2018,18202,0,c1
147,2772,gold,21 july 2018,18202,0,c1
148,2773,gold,21 july 2018,18202,0,c1
149,2774,gold,21 july 2018,18202,0,c1
150,2775,gold,21 july 2018,18202,0,c1
151,2776,gold,21 july 2018,18202,0,c1
152,2777,gold,21 july 2018,18202,0,c1
153,2778,gold,21 july 2018,18202,0,c1
154,2779,gold,21 july 2018,18202,0,c1
155,2780,gold,21 july 2018,18202,0,c1
156,2781,gold,21 july 2018,18202,0,c1
157,2782,gold,21 july 2018,18202,0,c1
158,2783,gold,21 july 2018,18202,0,c1
159,2784,gold,21 july 2018,18202,0,c1
160,2785,gold,21 july 2018,18202,0,c1
161,2786,gold,21 july 2018,18202,0,c1
162,2787,gold,21 july 2018,18202,0,c1
163,2788,gold,21 july 2018,18202,0,c1
164,2789,gold,21 july 2018,18202,0,c1
165,2790,gold,21 july 2018,18202,0,c1
166,2791,gold,21 july 2018,18202,0,c1
167,2792,gold,21 july 2018,18202,0,c1
168,2793,gold,21 july 2018,18202,0,c1
169,2794,gold,21 july 2018,18202,0,c1
170,2795,gold,21 july 2018,18202,0,c1
171,2796,gold,21 july 2018,18202,0,c1
172,2797,gold,21 july 2018,18202,0,c1
173,2798,gold,21 july 2018,18202,0,c1
174,2799,gold,21 july 2018,18202,0,c1
175,2800,gold,21 july 2018,18202,0,c1
176,2801,gold,21 july 2018,18202,0,c1
177,2802,gold,21 july 2018,18202,0,c1
178,2803,gold,21 july 2018,18202,0,c1
179,2804,gold,21 july 2018,18202,0,c1
180,2805,gold,21 july 2018,18202,0,c1
181,2806,gold,21 july 2018,18202,0,c1
182,2807,gold,21 july 2018,18202,0,c1
183,2808,gold,21 july 2018,18202,0,c1
184,2809,gold,21 july 2018,18202,0,c1
185,2810,gold,21 july 2018,18202,0,c1
186,2811,gold,21 july 2018,18202,0,c1
187,2812,gold,21 july 2018,18202,0,c1
188,2813,gold,21 july 2018,18202,0,c1
189,2814,gold,21 july 2018,18202,0,c1
190,2815,gold,21 july 2018,18202,0,c1
191,2816,gold,21 july 2018,18202,0,c1
192,2817,gold,21 july 2018,18202,0,c1
193,2818,gold,21 july 2018,18202,0,c1
194,2819,gold,21 july 2018,18202,0,c1
195,2820,gold,21 july 2018,18202,0,c1
196,2821,gold,21 july 2018,18202,0,c1
197,2822,gold,21 july 2018,18202,0,c1
198,2823,gold,21 july 2018,18202,0,c1
199,2824,gold,21 july 2018,18202,0,c1
200,2825,gold,21 july 2018,18202,0,c1
201,2826,gold,21 july 2018,18202,0,c1
202,2827,gold,21 july 2018,18202,0,c1
203,2828,gold,21 july 2018,18202,0,c1
204,2829,gold,21 july 2018,18202,0,c1
205,2830,gold,21 july 2018,18202,0,c1
206,2831,gold,21 july 2018,18202,0,c1
207,2832,gold,21 july 2018,18202,0,c1
208,2833,gold,21 july 2018,18202,0,c1
209,2834,gold,21 july 2018,18202,0,c1
210,2835,gold,21 july 2018,18202,0,c1
211,2836,gold,21 july 2018,18202,0,c1
212,2837,gold,21 july 2018,18202,0,c1
213,2838,gold,21 july 2018,18202,0,c1
214,2839,gold,21 july 2018,18202,0,c1
215,2840,gold,21 july 2018,18202,0,c1
216,2841,gold,21 july 2018,18202,0,c1
217,2842,gold,21 july 2018,18202,0,c1
218,2843,gold,21 july 2018,18202,0,c1
219,2844,gold,21 july 2018,18202,0,c1
220,2845,gold,21 july 2018,18202,0,c1
221,2846,gold,21 july 2018,18202,0,c1
222,2847,gold,21 july 2018,18202,0,c1
223,2848,gold,21 july 2018,18202,0,c1
224,2849,gold,21 july 2018,18202,0,c1
225,2850,gold,21 july 2018,18202,0,c1
226,2851,gold,21 july 2018,18202,0,c1
227,2852,gold,21 july 2018,18202,0,c1
228,2853,gold,21 july 2018,18202,0,c1
229,2854,gold,21 july 2018,18202,0,c1
230,2855,gold,21 july 2018,18202,0,c1
231,2856,gold,21 july 2018,18202,0,c1
232,2857,gold,21 july 2018,18202,0,c1
233,2858,gold,21 july 2018,18202,0,c1
234,2859,gold,21 july 2018,18202,0,c1
235,2860,gold,21 july 2018,18202,0,c1
236,2861,gold,21 july 2018,18202,0,c1
237,2862,gold,21 july 2018,18202,0,c1
238,2863,gold,21 july 2018,18202,0,c1
239,2864,gold,21 july 2018,18202,0,c1
240,2865,gold,21 july 2018,18202,0,c1
241,2866,gold,21 july 2018,18202,0,c1
242,2867,gold,21 july 2018,18202,0,c1
243,2868,gold,21 july 2018,18202,0,c1
244,2869,gold,21 july 2018,18202,0,c1
245,2870,gold,21 july 2018,18202,0,c1
246,2871,gold,21 july 2018,18202,0,c1
247,2872,gold,21 july 2018,18202,0,c1
248,2873,gold,21 july 2018,18202,0,c1
249,2874,gold,21 july 2018,18202,0,c1
250,2875,gold,21 july 2018,18202,0,c1
251,2876,gold,21 july 2018,18202,0,c1
252,2877,gold,21 july 2018,18202,0,c1
253,2878,gold,21 july 2018,18202,0,c1
254,2879,gold,21 july 2018,18202,0,c1
255,2880,gold,21 july 2018,18202,0,c1
256,2881,gold,21 july 2018,18202,0,c1
257,2882,gold,21 july 2018,18202,0,c1
258,2883,gold,21 july 2018,18202,0,c1
259,2884,gold,21 july 2018,18202,0,c1
260,2885,gold,21 july 2018,18202,0,c1
261,2886,gold,21 july 2018,18202,0,c1
262,2887,gold,21 july 2018,18202,0,c1
263,2888,gold,21 july 2018,18202,0,c1
264,2889,gold,21 july 2018,18202,0,c1
265,2890,gold,21 july 2018,18202,0,c1
266,2891,gold,21 july 2018,18202,0,c1
267,2892,gold,21 july 2018,18202,0,c1
268,2893,gold,21 july 2018,18202,0,c1
269,2894,gold,21 july 2018,18202,0,c1
270,2895,gold,21 july 2018,18202,0,c1
271,2896,gold,21 july 2018,18202,0,c1
272,2897,gold,21 july 2018,18202,0,c1
273,2898,gold,21 july 2018,18202,0,c1
274,2899,gold,21 july 2018,18202,0,c1
275,2900,gold,21 july 2018,18202,0,c1
276,2901,gold,21 july 2018,18202,0,c1
277,2902,gold,21 july 2018,18202,0,c1
278,2903,gold,21 july 2018,18202,0,c1
279,2904,gold,21 july 2018,18202,0,c1
280,2905,gold,21 july 2018,18202,0,c1
281,2906,gold,21 july 2018,18202,0,c1
282,2907,gold,21 july 2018,18202,0,c1
283,2908,gold,21 july 2018,18202,0,c1
284,2909,gold,21 july 2018,18202,0,c1
285,2910,gold,21 july 2018,18202,0,c1
286,2911,gold,21 july 2018,18202,0,c1
